"Name","PSChildName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderSettings","AllowPinnedFolderSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\AllowPinnedFolderVideos","AllowPinnedFolderVideos"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\DisableContextMenus","DisableContextMenus"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\ForceStartSize","ForceStartSize"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideAppList","HideAppList"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideChangeAccountSettings","HideChangeAccountSettings"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideFrequentlyUsedApps","HideFrequentlyUsedApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideHibernate","HideHibernate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideLock","HideLock"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HidePeopleBar","HidePeopleBar"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HidePowerButton","HidePowerButton"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideRecentJumplists","HideRecentJumplists"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideRecentlyAddedApps","HideRecentlyAddedApps"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideRestart","HideRestart"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideShutDown","HideShutDown"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideSignOut","HideSignOut"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideSleep","HideSleep"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideSwitchAccount","HideSwitchAccount"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\HideUserTile","HideUserTile"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\ImportEdgeAssets","ImportEdgeAssets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\NoPinningToTaskbar","NoPinningToTaskbar"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Start\StartLayout","StartLayout"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\AllowDiskHealthModelUpdates","AllowDiskHealthModelUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\AllowStorageSenseGlobal","AllowStorageSenseGlobal"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\AllowStorageSenseTemporaryFilesCleanup","AllowStorageSenseTemporaryFilesCleanup"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\ConfigStorageSenseCloudContentDehydrationThreshold","ConfigStorageSenseCloudContentDehydrationThreshold"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\ConfigStorageSenseDownloadsCleanupThreshold","ConfigStorageSenseDownloadsCleanupThreshold"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\ConfigStorageSenseGlobalCadence","ConfigStorageSenseGlobalCadence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\ConfigStorageSenseRecycleBinCleanupThreshold","ConfigStorageSenseRecycleBinCleanupThreshold"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\EnhancedStorageDevices","EnhancedStorageDevices"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Storage\RemovableDiskDenyWriteAccess","RemovableDiskDenyWriteAccess"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowBuildPreview","AllowBuildPreview"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowCommercialDataPipeline","AllowCommercialDataPipeline"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowDeviceNameInDiagnosticData","AllowDeviceNameInDiagnosticData"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowEmbeddedMode","AllowEmbeddedMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowExperimentation","AllowExperimentation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowFontProviders","AllowFontProviders"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowLocation","AllowLocation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowStorageCard","AllowStorageCard"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowTelemetry","AllowTelemetry"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\AllowUserToResetPhone","AllowUserToResetPhone"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\BootStartDriverInitialization","BootStartDriverInitialization"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\ConfigureMicrosoft365UploadEndpoint","ConfigureMicrosoft365UploadEndpoint"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\ConfigureTelemetryOptInChangeNotification","ConfigureTelemetryOptInChangeNotification"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\ConfigureTelemetryOptInSettingsUx","ConfigureTelemetryOptInSettingsUx"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\DisableDeviceDelete","DisableDeviceDelete"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\DisableDiagnosticDataViewer","DisableDiagnosticDataViewer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\DisableDirectXDatabaseUpdate","DisableDirectXDatabaseUpdate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\DisableEnterpriseAuthProxy","DisableEnterpriseAuthProxy"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\DisableOneDriveFileSync","DisableOneDriveFileSync"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\DisableSystemRestore","DisableSystemRestore"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\FeedbackHubAlwaysSaveDiagnosticsLocally","FeedbackHubAlwaysSaveDiagnosticsLocally"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\LimitEnhancedDiagnosticDataWindowsAnalytics","LimitEnhancedDiagnosticDataWindowsAnalytics"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\TelemetryProxy","TelemetryProxy"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\System\TurnOffFileHistory","TurnOffFileHistory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SystemServices\ConfigureHomeGroupListenerServiceStartupMode","ConfigureHomeGroupListenerServiceStartupMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SystemServices\ConfigureHomeGroupProviderServiceStartupMode","ConfigureHomeGroupProviderServiceStartupMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SystemServices\ConfigureXboxAccessoryManagementServiceStartupMode","ConfigureXboxAccessoryManagementServiceStartupMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SystemServices\ConfigureXboxLiveAuthManagerServiceStartupMode","ConfigureXboxLiveAuthManagerServiceStartupMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SystemServices\ConfigureXboxLiveGameSaveServiceStartupMode","ConfigureXboxLiveGameSaveServiceStartupMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\SystemServices\ConfigureXboxLiveNetworkingServiceStartupMode","ConfigureXboxLiveNetworkingServiceStartupMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TaskManager\AllowEndTask","AllowEndTask"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TaskScheduler\EnableXboxGameSaveTask","EnableXboxGameSaveTask"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowHardwareKeyboardTextSuggestions","AllowHardwareKeyboardTextSuggestions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowIMELogging","AllowIMELogging"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowIMENetworkAccess","AllowIMENetworkAccess"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowInputPanel","AllowInputPanel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowJapaneseIMESurrogatePairCharacters","AllowJapaneseIMESurrogatePairCharacters"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowJapaneseIVSCharacters","AllowJapaneseIVSCharacters"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowJapaneseNonPublishingStandardGlyph","AllowJapaneseNonPublishingStandardGlyph"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowJapaneseUserDictionary","AllowJapaneseUserDictionary"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions","AllowKeyboardTextSuggestions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowLanguageFeaturesUninstall","AllowLanguageFeaturesUninstall"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowLinguisticDataCollection","AllowLinguisticDataCollection"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\EnableTouchKeyboardAutoInvokeInDesktopMode","EnableTouchKeyboardAutoInvokeInDesktopMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ExcludeJapaneseIMEExceptJIS0208","ExcludeJapaneseIMEExceptJIS0208"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ExcludeJapaneseIMEExceptJIS0208andEUDC","ExcludeJapaneseIMEExceptJIS0208andEUDC"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ExcludeJapaneseIMEExceptShiftJIS","ExcludeJapaneseIMEExceptShiftJIS"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\ForceTouchKeyboardDockedState","ForceTouchKeyboardDockedState"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardDictationButtonAvailability","TouchKeyboardDictationButtonAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardEmojiButtonAvailability","TouchKeyboardEmojiButtonAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardFullModeAvailability","TouchKeyboardFullModeAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardHandwritingModeAvailability","TouchKeyboardHandwritingModeAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardNarrowModeAvailability","TouchKeyboardNarrowModeAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardSplitModeAvailability","TouchKeyboardSplitModeAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TextInput\TouchKeyboardWideModeAvailability","TouchKeyboardWideModeAvailability"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TimeLanguageSettings\AllowSet24HourClock","AllowSet24HourClock"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\TimeLanguageSettings\ConfigureTimeZone","ConfigureTimeZone"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Troubleshooting\AllowRecommendations","AllowRecommendations"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ActiveHoursEnd","ActiveHoursEnd"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ActiveHoursMaxRange","ActiveHoursMaxRange"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ActiveHoursStart","ActiveHoursStart"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AllowAutoUpdate","AllowAutoUpdate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AllowAutoWindowsUpdateDownloadOverMeteredNetwork","AllowAutoWindowsUpdateDownloadOverMeteredNetwork"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AllowMUUpdateService","AllowMUUpdateService"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AllowNonMicrosoftSignedUpdate","AllowNonMicrosoftSignedUpdate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AllowUpdateService","AllowUpdateService"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AutomaticMaintenanceWakeUp","AutomaticMaintenanceWakeUp"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AutoRestartDeadlinePeriodInDays","AutoRestartDeadlinePeriodInDays"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AutoRestartDeadlinePeriodInDaysForFeatureUpdates","AutoRestartDeadlinePeriodInDaysForFeatureUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AutoRestartNotificationSchedule","AutoRestartNotificationSchedule"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\AutoRestartRequiredNotificationDismissal","AutoRestartRequiredNotificationDismissal"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\BranchReadinessLevel","BranchReadinessLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ConfigureDeadlineForFeatureUpdates","ConfigureDeadlineForFeatureUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ConfigureDeadlineForQualityUpdates","ConfigureDeadlineForQualityUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ConfigureDeadlineGracePeriod","ConfigureDeadlineGracePeriod"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ConfigureDeadlineNoAutoReboot","ConfigureDeadlineNoAutoReboot"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ConfigureFeatureUpdateUninstallPeriod","ConfigureFeatureUpdateUninstallPeriod"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\DeferFeatureUpdatesPeriodInDays","DeferFeatureUpdatesPeriodInDays"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\DeferQualityUpdatesPeriodInDays","DeferQualityUpdatesPeriodInDays"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\DeferUpdatePeriod","DeferUpdatePeriod"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\DeferUpgradePeriod","DeferUpgradePeriod"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\DetectionFrequency","DetectionFrequency"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\DisableDualScan","DisableDualScan"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\EngagedRestartDeadline","EngagedRestartDeadline"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\EngagedRestartDeadlineForFeatureUpdates","EngagedRestartDeadlineForFeatureUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\EngagedRestartSnoozeSchedule","EngagedRestartSnoozeSchedule"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\EngagedRestartSnoozeScheduleForFeatureUpdates","EngagedRestartSnoozeScheduleForFeatureUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\EngagedRestartTransitionSchedule","EngagedRestartTransitionSchedule"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\EngagedRestartTransitionScheduleForFeatureUpdates","EngagedRestartTransitionScheduleForFeatureUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ExcludeWUDriversInQualityUpdate","ExcludeWUDriversInQualityUpdate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\FillEmptyContentUrls","FillEmptyContentUrls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\IgnoreMOAppDownloadLimit","IgnoreMOAppDownloadLimit"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\IgnoreMOUpdateDownloadLimit","IgnoreMOUpdateDownloadLimit"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ManagePreviewBuilds","ManagePreviewBuilds"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\PauseDeferrals","PauseDeferrals"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\PauseFeatureUpdates","PauseFeatureUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\PauseFeatureUpdatesStartTime","PauseFeatureUpdatesStartTime"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\PauseQualityUpdates","PauseQualityUpdates"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\PauseQualityUpdatesStartTime","PauseQualityUpdatesStartTime"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\PhoneUpdateRestrictions","PhoneUpdateRestrictions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\RequireDeferUpgrade","RequireDeferUpgrade"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\RequireUpdateApproval","RequireUpdateApproval"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallDay","ScheduledInstallDay"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallEveryWeek","ScheduledInstallEveryWeek"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallFirstWeek","ScheduledInstallFirstWeek"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallFourthWeek","ScheduledInstallFourthWeek"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallSecondWeek","ScheduledInstallSecondWeek"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallThirdWeek","ScheduledInstallThirdWeek"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduledInstallTime","ScheduledInstallTime"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduleImminentRestartWarning","ScheduleImminentRestartWarning"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\ScheduleRestartWarning","ScheduleRestartWarning"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\SetAutoRestartNotificationDisable","SetAutoRestartNotificationDisable"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\SetDisablePauseUXAccess","SetDisablePauseUXAccess"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\SetDisableUXWUAccess","SetDisableUXWUAccess"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\SetEDURestart","SetEDURestart"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\UpdateNotificationLevel","UpdateNotificationLevel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\UpdateServiceUrl","UpdateServiceUrl"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Update\UpdateServiceUrlAlternate","UpdateServiceUrlAlternate"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\AccessCredentialManagerAsTrustedCaller","AccessCredentialManagerAsTrustedCaller"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\AccessFromNetwork","AccessFromNetwork"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ActAsPartOfTheOperatingSystem","ActAsPartOfTheOperatingSystem"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\AllowLocalLogOn","AllowLocalLogOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\BackupFilesAndDirectories","BackupFilesAndDirectories"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ChangeSystemTime","ChangeSystemTime"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\CreateGlobalObjects","CreateGlobalObjects"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\CreatePageFile","CreatePageFile"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\CreatePermanentSharedObjects","CreatePermanentSharedObjects"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\CreateSymbolicLinks","CreateSymbolicLinks"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\CreateToken","CreateToken"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\DebugPrograms","DebugPrograms"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\DenyAccessFromNetwork","DenyAccessFromNetwork"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\DenyLocalLogOn","DenyLocalLogOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\DenyRemoteDesktopServicesLogOn","DenyRemoteDesktopServicesLogOn"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\EnableDelegation","EnableDelegation"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\GenerateSecurityAudits","GenerateSecurityAudits"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ImpersonateClient","ImpersonateClient"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\IncreaseSchedulingPriority","IncreaseSchedulingPriority"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\LoadUnloadDeviceDrivers","LoadUnloadDeviceDrivers"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\LockMemory","LockMemory"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ManageAuditingAndSecurityLog","ManageAuditingAndSecurityLog"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ManageVolume","ManageVolume"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ModifyFirmwareEnvironment","ModifyFirmwareEnvironment"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ModifyObjectLabel","ModifyObjectLabel"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\ProfileSingleProcess","ProfileSingleProcess"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\RemoteShutdown","RemoteShutdown"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\RestoreFilesAndDirectories","RestoreFilesAndDirectories"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\UserRights\TakeOwnership","TakeOwnership"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Wifi\AllowAutoConnectToWiFiSenseHotspots","AllowAutoConnectToWiFiSenseHotspots"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Wifi\AllowInternetSharing","AllowInternetSharing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Wifi\AllowManualWiFiConfiguration","AllowManualWiFiConfiguration"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Wifi\AllowWiFi","AllowWiFi"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Wifi\AllowWiFiDirect","AllowWiFiDirect"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\Wifi\WLANScanMode","WLANScanMode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsConnectionManager\ProhitConnectionToNonDomainNetworksWhenConnectedToDomainAuthenticatedNetwork","ProhitConnectionToNonDomainNetworksWhenConnectedToDomainAuthenticatedNetwork"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\WindowsDefenderSecurityCenter\CompanyName","CompanyName"
